Criado como novo conjunto de dados;"e0108.spp","-4284884.8 Secs"
cm-1;Abs
10000.000000;0.888463
9999.000000;0.888839
9998.000000;0.890061
9997.000000;0.891375
9996.000000;0.891716
9995.000000;0.890888
9994.000000;0.889396
9993.000000;0.888100
9992.000000;0.887430
9991.000000;0.887377
9990.000000;0.887534
9989.000000;0.887361
9988.000000;0.886610
9987.000000;0.885672
9986.000000;0.885242
9985.000000;0.885524
9984.000000;0.885930
9983.000000;0.885717
9982.000000;0.884681
9981.000000;0.883120
9980.000000;0.881498
9979.000000;0.880445
9978.000000;0.880687
9977.000000;0.882382
9976.000000;0.884595
9975.000000;0.885929
9974.000000;0.885801
9973.000000;0.884732
9972.000000;0.883393
9971.000000;0.881881
9970.000000;0.880095
9969.000000;0.878352
9968.000000;0.877237
9967.000000;0.877038
9966.000000;0.877590
9965.000000;0.878477
9964.000000;0.879172
9963.000000;0.879220
9962.000000;0.878602
9961.000000;0.877804
9960.000000;0.877268
9959.000000;0.876883
9958.000000;0.876302
9957.000000;0.875611
9956.000000;0.875253
9955.000000;0.875271
9954.000000;0.875043
9953.000000;0.874060
9952.000000;0.872667
9951.000000;0.871741
9950.000000;0.871754
9949.000000;0.872391
9948.000000;0.873052
9947.000000;0.873435
9946.000000;0.873535
9945.000000;0.873311
9944.000000;0.872631
9943.000000;0.871570
9942.000000;0.870485
9941.000000;0.869684
9940.000000;0.869158
9939.000000;0.868794
9938.000000;0.868733
9937.000000;0.869233
9936.000000;0.870168
9935.000000;0.870896
9934.000000;0.870797
9933.000000;0.869845
9932.000000;0.868530
9931.000000;0.867368
9930.000000;0.866594
9929.000000;0.866222
9928.000000;0.866146
9927.000000;0.866195
9926.000000;0.866306
9925.000000;0.866612
9924.000000;0.867153
9923.000000;0.867522
9922.000000;0.867110
9921.000000;0.865872
9920.000000;0.864579
9919.000000;0.864045
9918.000000;0.864300
9917.000000;0.864741
9916.000000;0.864867
9915.000000;0.864573
9914.000000;0.863885
9913.000000;0.862854
9912.000000;0.861795
9911.000000;0.861222
9910.000000;0.861292
9909.000000;0.861542
9908.000000;0.861397
9907.000000;0.860781
9906.000000;0.859980
9905.000000;0.859132
9904.000000;0.858193
9903.000000;0.857323
9902.000000;0.856866
9901.000000;0.856831
9900.000000;0.856725
9899.000000;0.856129
9898.000000;0.855287
9897.000000;0.854867
9896.000000;0.855213
9895.000000;0.856001
9894.000000;0.856590
9893.000000;0.856592
9892.000000;0.856117
9891.000000;0.855568
9890.000000;0.855238
9889.000000;0.855074
9888.000000;0.854827
9887.000000;0.854406
9886.000000;0.853985
9885.000000;0.853715
9884.000000;0.853457
9883.000000;0.852954
9882.000000;0.852203
9881.000000;0.851502
9880.000000;0.851133
9879.000000;0.851064
9878.000000;0.850937
9877.000000;0.850323
9876.000000;0.849117
9875.000000;0.847773
9874.000000;0.847064
9873.000000;0.847390
9872.000000;0.848350
9871.000000;0.849147
9870.000000;0.849367
9869.000000;0.849145
9868.000000;0.848627
9867.000000;0.847670
9866.000000;0.846242
9865.000000;0.844837
9864.000000;0.844173
9863.000000;0.844499
9862.000000;0.845321
9861.000000;0.845753
9860.000000;0.845083
9859.000000;0.843236
9858.000000;0.840943
9857.000000;0.839381
9856.000000;0.839381
9855.000000;0.840802
9854.000000;0.842671
9853.000000;0.843960
9852.000000;0.844253
9851.000000;0.843821
9850.000000;0.843231
9849.000000;0.842875
9848.000000;0.842665
9847.000000;0.842115
9846.000000;0.840870
9845.000000;0.839221
9844.000000;0.837979
9843.000000;0.837712
9842.000000;0.838156
9841.000000;0.838447
9840.000000;0.837887
9839.000000;0.836512
9838.000000;0.835037
9837.000000;0.834292
9836.000000;0.834574
9835.000000;0.835419
9834.000000;0.836018
9833.000000;0.835926
9832.000000;0.835367
9831.000000;0.834835
9830.000000;0.834517
9829.000000;0.834177
9828.000000;0.833509
9827.000000;0.832449
9826.000000;0.831223
9825.000000;0.830220
9824.000000;0.829816
9823.000000;0.830080
9822.000000;0.830617
9821.000000;0.830852
9820.000000;0.830583
9819.000000;0.830093
9818.000000;0.829666
9817.000000;0.829220
9816.000000;0.828624
9815.000000;0.828179
9814.000000;0.828403
9813.000000;0.829271
9812.000000;0.830010
9811.000000;0.829856
9810.000000;0.828865
9809.000000;0.827759
9808.000000;0.827076
9807.000000;0.826755
9806.000000;0.826527
9805.000000;0.826424
9804.000000;0.826718
9803.000000;0.827429
9802.000000;0.828088
9801.000000;0.828064
9800.000000;0.827126
9799.000000;0.825586
9798.000000;0.823920
9797.000000;0.822377
9796.000000;0.821067
9795.000000;0.820280
9794.000000;0.820372
9793.000000;0.821242
9792.000000;0.822197
9791.000000;0.822585
9790.000000;0.822441
9789.000000;0.822333
9788.000000;0.822679
9787.000000;0.823405
9786.000000;0.824160
9785.000000;0.824536
9784.000000;0.824094
9783.000000;0.822592
9782.000000;0.820409
9781.000000;0.818488
9780.000000;0.817565
9779.000000;0.817515
9778.000000;0.817605
9777.000000;0.817309
9776.000000;0.816732
9775.000000;0.816331
9774.000000;0.816453
9773.000000;0.817135
9772.000000;0.818096
9771.000000;0.818777
9770.000000;0.818531
9769.000000;0.817061
9768.000000;0.814801
9767.000000;0.812810
9766.000000;0.812110
9765.000000;0.812924
9764.000000;0.814499
9763.000000;0.815730
9762.000000;0.816035
9761.000000;0.815636
9760.000000;0.815094
9759.000000;0.814774
9758.000000;0.814728
9757.000000;0.814787
9756.000000;0.814620
9755.000000;0.813889
9754.000000;0.812613
9753.000000;0.811335
9752.000000;0.810713
9751.000000;0.810890
9750.000000;0.811420
9749.000000;0.811780
9748.000000;0.811782
9747.000000;0.811472
9746.000000;0.810867
9745.000000;0.809954
9744.000000;0.808864
9743.000000;0.807850
9742.000000;0.807101
9741.000000;0.806650
9740.000000;0.806459
9739.000000;0.806509
9738.000000;0.806793
9737.000000;0.807240
9736.000000;0.807671
9735.000000;0.807831
9734.000000;0.807544
9733.000000;0.806847
9732.000000;0.805950
9731.000000;0.805028
9730.000000;0.804118
9729.000000;0.803266
9728.000000;0.802694
9727.000000;0.802678
9726.000000;0.803171
9725.000000;0.803679
9724.000000;0.803627
9723.000000;0.802895
9722.000000;0.801906
9721.000000;0.801211
9720.000000;0.801067
9719.000000;0.801409
9718.000000;0.802036
9717.000000;0.802678
9716.000000;0.802999
9715.000000;0.802788
9714.000000;0.802170
9713.000000;0.801508
9712.000000;0.801024
9711.000000;0.800617
9710.000000;0.800089
9709.000000;0.799452
9708.000000;0.798848
9707.000000;0.798276
9706.000000;0.797621
9705.000000;0.796991
9704.000000;0.796788
9703.000000;0.797265
9702.000000;0.798086
9701.000000;0.798548
9700.000000;0.798281
9699.000000;0.797593
9698.000000;0.797020
9697.000000;0.796708
9696.000000;0.796411
9695.000000;0.795957
9694.000000;0.795459
9693.000000;0.795060
9692.000000;0.794753
9691.000000;0.794585
9690.000000;0.794781
9689.000000;0.795398
9688.000000;0.796009
9687.000000;0.796023
9686.000000;0.795302
9685.000000;0.794204
9684.000000;0.793033
9683.000000;0.791776
9682.000000;0.790468
9681.000000;0.789473
9680.000000;0.789142
9679.000000;0.789324
9678.000000;0.789501
9677.000000;0.789401
9676.000000;0.789283
9675.000000;0.789570
9674.000000;0.790332
9673.000000;0.791161
9672.000000;0.791456
9671.000000;0.790836
9670.000000;0.789429
9669.000000;0.787821
9668.000000;0.786660
