Criado como novo conjunto de dados;"e0108.spp","-4239342.3 Secs"
cm-1;Abs
10000.000000;0.985345
9999.000000;0.985527
9998.000000;0.985353
9997.000000;0.984413
9996.000000;0.983344
9995.000000;0.983157
9994.000000;0.983917
9993.000000;0.984562
9992.000000;0.984144
9991.000000;0.982850
9990.000000;0.981550
9989.000000;0.980765
9988.000000;0.980451
9987.000000;0.980441
9986.000000;0.980627
9985.000000;0.980797
9984.000000;0.980741
9983.000000;0.980496
9982.000000;0.980191
9981.000000;0.979753
9980.000000;0.979188
9979.000000;0.979030
9978.000000;0.979902
9977.000000;0.981552
9976.000000;0.982805
9975.000000;0.982747
9974.000000;0.981590
9973.000000;0.980105
9972.000000;0.978637
9971.000000;0.977085
9970.000000;0.975559
9969.000000;0.974530
9968.000000;0.974295
9967.000000;0.974591
9966.000000;0.974858
9965.000000;0.974770
9964.000000;0.974444
9963.000000;0.974190
9962.000000;0.974076
9961.000000;0.973820
9960.000000;0.973190
9959.000000;0.972384
9958.000000;0.971735
9957.000000;0.971094
9956.000000;0.969953
9955.000000;0.968348
9954.000000;0.967179
9953.000000;0.967244
9952.000000;0.968235
9951.000000;0.969073
9950.000000;0.969124
9949.000000;0.968721
9948.000000;0.968521
9947.000000;0.968745
9946.000000;0.969190
9945.000000;0.969653
9944.000000;0.970093
9943.000000;0.970397
9942.000000;0.970194
9941.000000;0.969076
9940.000000;0.967144
9939.000000;0.965218
9938.000000;0.964206
9937.000000;0.964154
9936.000000;0.964177
9935.000000;0.963527
9934.000000;0.962402
9933.000000;0.961379
9932.000000;0.960475
9931.000000;0.959375
9930.000000;0.958359
9929.000000;0.958218
9928.000000;0.959143
9927.000000;0.960315
9926.000000;0.960847
9925.000000;0.960631
9924.000000;0.960011
9923.000000;0.959167
9922.000000;0.958286
9921.000000;0.957882
9920.000000;0.958323
9919.000000;0.959236
9918.000000;0.959920
9917.000000;0.960260
9916.000000;0.960696
9915.000000;0.961310
9914.000000;0.961524
9913.000000;0.960844
9912.000000;0.959484
9911.000000;0.958079
9910.000000;0.957093
9909.000000;0.956618
9908.000000;0.956418
9907.000000;0.955980
9906.000000;0.954882
9905.000000;0.953368
9904.000000;0.952323
9903.000000;0.952374
9902.000000;0.953167
9901.000000;0.953788
9900.000000;0.953716
9899.000000;0.953068
9898.000000;0.952103
9897.000000;0.950995
9896.000000;0.950070
9895.000000;0.949692
9894.000000;0.949681
9893.000000;0.949256
9892.000000;0.947938
9891.000000;0.946326
9890.000000;0.945547
9889.000000;0.945987
9888.000000;0.946884
9887.000000;0.947228
9886.000000;0.946804
9885.000000;0.946212
9884.000000;0.946106
9883.000000;0.946614
9882.000000;0.947361
9881.000000;0.947806
9880.000000;0.947620
9879.000000;0.946904
9878.000000;0.946110
