Criado como novo conjunto de dados;"e0108.spp","-4255723.3 Secs"
cm-1;Abs
10000.000000;1.045353
9999.000000;1.045592
9998.000000;1.046012
9997.000000;1.045968
9996.000000;1.045209
9995.000000;1.044208
9994.000000;1.043356
9993.000000;1.042672
9992.000000;1.042059
9991.000000;1.041858
9990.000000;1.042419
9989.000000;1.043268
9988.000000;1.043187
9987.000000;1.041578
9986.000000;1.039363
9985.000000;1.038065
9984.000000;1.038158
9983.000000;1.038820
9982.000000;1.039268
9981.000000;1.039710
9980.000000;1.040690
9979.000000;1.041935
9978.000000;1.042434
9977.000000;1.041621
9976.000000;1.040057
9975.000000;1.038801
9974.000000;1.038385
9973.000000;1.038506
9972.000000;1.038481
9971.000000;1.037866
9970.000000;1.036734
9969.000000;1.035449
9968.000000;1.034196
9967.000000;1.032895
9966.000000;1.031651
9965.000000;1.031045
9964.000000;1.031592
9963.000000;1.032907
9962.000000;1.033801
9961.000000;1.033397
9960.000000;1.031939
9959.000000;1.030311
9958.000000;1.029110
9957.000000;1.028424
9956.000000;1.028196
9955.000000;1.028345
9954.000000;1.028638
9953.000000;1.028859
9952.000000;1.029128
9951.000000;1.029726
9950.000000;1.030483
9949.000000;1.030703
9948.000000;1.029948
9947.000000;1.028674
9946.000000;1.027690
9945.000000;1.027178
9944.000000;1.026633
9943.000000;1.025808
9942.000000;1.025219
9941.000000;1.025412
9940.000000;1.026023
9939.000000;1.026056
9938.000000;1.025117
9937.000000;1.024059
9936.000000;1.024042
9935.000000;1.025099
9934.000000;1.026006
9933.000000;1.025579
9932.000000;1.023816
9931.000000;1.021704
9930.000000;1.020150
9929.000000;1.019368
9928.000000;1.019136
9927.000000;1.019295
9926.000000;1.019849
9925.000000;1.020701
9924.000000;1.021429
9923.000000;1.021464
9922.000000;1.020579
9921.000000;1.019257
9920.000000;1.018383
9919.000000;1.018440
9918.000000;1.019056
9917.000000;1.019407
9916.000000;1.018980
9915.000000;1.017885
9914.000000;1.016577
9913.000000;1.015528
9912.000000;1.015070
9911.000000;1.015259
9910.000000;1.015826
9909.000000;1.016434
9908.000000;1.016965
9907.000000;1.017348
9906.000000;1.017195
9905.000000;1.016053
9904.000000;1.014141
9903.000000;1.012447
9902.000000;1.011727
9901.000000;1.011645
9900.000000;1.011305
9899.000000;1.010515
9898.000000;1.010037
9897.000000;1.010488
9896.000000;1.011394
9895.000000;1.011583
9894.000000;1.010335
9893.000000;1.007956
9892.000000;1.005434
9891.000000;1.003835
9890.000000;1.003865
9889.000000;1.005463
9888.000000;1.007630
9887.000000;1.009010
9886.000000;1.008948
9885.000000;1.007875
9884.000000;1.006498
9883.000000;1.004954
9882.000000;1.003091
9881.000000;1.001349
9880.000000;1.000713
9879.000000;1.001593
9878.000000;1.003159
9877.000000;1.004156
9876.000000;1.004198
9875.000000;1.003877
9874.000000;1.003713
9873.000000;1.003478
9872.000000;1.002757
9871.000000;1.001786
9870.000000;1.001277
9869.000000;1.001463
9868.000000;1.001687
9867.000000;1.001118
9866.000000;0.999736
9865.000000;0.998386
9864.000000;0.997866
9863.000000;0.998178
9862.000000;0.998699
9861.000000;0.998878
9860.000000;0.998579
9859.000000;0.997944
9858.000000;0.997233
9857.000000;0.996824
9856.000000;0.997043
9855.000000;0.997796
9854.000000;0.998461
9853.000000;0.998419
9852.000000;0.997665
9851.000000;0.996808
9850.000000;0.996536
9849.000000;0.997071
9848.000000;0.997916
9847.000000;0.997963
9846.000000;0.996161
9845.000000;0.992492
9844.000000;0.988331
9843.000000;0.985486
9842.000000;0.984742
9841.000000;0.985357
9840.000000;0.985916
9839.000000;0.985545
9838.000000;0.984452
9837.000000;0.983597
9836.000000;0.983896
9835.000000;0.985443
9834.000000;0.987341
9833.000000;0.988402
9832.000000;0.988157
9831.000000;0.987097
9830.000000;0.986012
9829.000000;0.985399
9828.000000;0.985502
9827.000000;0.986398
9826.000000;0.987656
9825.000000;0.988249
9824.000000;0.987385
9823.000000;0.985510
9822.000000;0.984041
9821.000000;0.983948
9820.000000;0.984815
9819.000000;0.985365
9818.000000;0.984754
9817.000000;0.983306
9816.000000;0.982076
9815.000000;0.981855
9814.000000;0.982578
9813.000000;0.983566
9812.000000;0.984178
9811.000000;0.984174
9810.000000;0.983574
9809.000000;0.982463
9808.000000;0.981066
9807.000000;0.979781
9806.000000;0.978959
9805.000000;0.978733
9804.000000;0.979075
9803.000000;0.979806
9802.000000;0.980440
9801.000000;0.980319
9800.000000;0.979256
9799.000000;0.977911
9798.000000;0.977159
9797.000000;0.977169
9796.000000;0.977427
9795.000000;0.977561
9794.000000;0.977639
9793.000000;0.977607
9792.000000;0.977019
9791.000000;0.975735
9790.000000;0.974466
9789.000000;0.974088
9788.000000;0.974526
9787.000000;0.974766
9786.000000;0.974004
9785.000000;0.972477
9784.000000;0.971098
9783.000000;0.970587
9782.000000;0.971030
9781.000000;0.971976
