Criado como novo conjunto de dados;"e0108.spp","-4213600.9 Secs"
cm-1;Abs
10000.000000;1.150057
9999.000000;1.148792
9998.000000;1.146209
9997.000000;1.143443
9996.000000;1.141914
9995.000000;1.142471
9994.000000;1.144980
9993.000000;1.148163
9992.000000;1.150173
9991.000000;1.150071
9990.000000;1.148690
9989.000000;1.147450
9988.000000;1.146537
9987.000000;1.144995
9986.000000;1.142593
9985.000000;1.140723
9984.000000;1.140966
9983.000000;1.143280
9982.000000;1.146048
9981.000000;1.147607
9980.000000;1.147307
9979.000000;1.145436
9978.000000;1.142842
9977.000000;1.140669
9976.000000;1.139845
9975.000000;1.140477
9974.000000;1.141868
9973.000000;1.143177
9972.000000;1.143918
9971.000000;1.143839
9970.000000;1.142738
9969.000000;1.140677
9968.000000;1.138238
9967.000000;1.136324
9966.000000;1.135662
9965.000000;1.136407
9964.000000;1.138087
9963.000000;1.139887
9962.000000;1.141169
9961.000000;1.141974
9960.000000;1.142905
9959.000000;1.144254
9958.000000;1.145318
9957.000000;1.144871
9956.000000;1.142371
9955.000000;1.138582
9954.000000;1.134976
9953.000000;1.132661
9952.000000;1.131924
9951.000000;1.132465
9950.000000;1.133692
9949.000000;1.134758
9948.000000;1.134757
9947.000000;1.133394
9946.000000;1.131573
9945.000000;1.130838
9944.000000;1.131875
9943.000000;1.133670
9942.000000;1.134417
9941.000000;1.133274
9940.000000;1.130948
9939.000000;1.128590
9938.000000;1.126699
9937.000000;1.125161
9936.000000;1.123860
9935.000000;1.122902
9934.000000;1.122363
9933.000000;1.122153
9932.000000;1.122128
9931.000000;1.122269
9930.000000;1.122852
9929.000000;1.124253
9928.000000;1.126247
9927.000000;1.127606
9926.000000;1.127071
9925.000000;1.124952
9924.000000;1.123102
9923.000000;1.122897
9922.000000;1.123768
9921.000000;1.124168
9920.000000;1.123428
9919.000000;1.122103
9918.000000;1.121046
9917.000000;1.120726
9916.000000;1.121102
9915.000000;1.121570
9914.000000;1.121212
9913.000000;1.119684
9912.000000;1.117720
9911.000000;1.116261
9910.000000;1.115417
9909.000000;1.114889
9908.000000;1.114916
9907.000000;1.115794
9906.000000;1.116739
9905.000000;1.116503
9904.000000;1.115232
9903.000000;1.114512
9902.000000;1.115133
9901.000000;1.115920
9900.000000;1.115409
9899.000000;1.113792
9898.000000;1.112418
9897.000000;1.111992
9896.000000;1.112086
9895.000000;1.112009
9894.000000;1.111454
9893.000000;1.110558
9892.000000;1.109799
9891.000000;1.109541
9890.000000;1.109384
9889.000000;1.108472
9888.000000;1.106799
9887.000000;1.105676
9886.000000;1.106312
9885.000000;1.108236
9884.000000;1.109664
9883.000000;1.109263
9882.000000;1.107235
9881.000000;1.104936
9880.000000;1.103873
9879.000000;1.104771
9878.000000;1.106979
9877.000000;1.108820
9876.000000;1.108960
9875.000000;1.107461
9874.000000;1.105282
9873.000000;1.103226
9872.000000;1.101816
9871.000000;1.101603
9870.000000;1.102776
9869.000000;1.104540
9868.000000;1.105514
9867.000000;1.104838
9866.000000;1.102710
9865.000000;1.100011
9864.000000;1.097705
9863.000000;1.096342
9862.000000;1.095595
9861.000000;1.094541
9860.000000;1.092994
9859.000000;1.092116
9858.000000;1.092974
9857.000000;1.094870
9856.000000;1.096004
9855.000000;1.095726
9854.000000;1.095127
9853.000000;1.095198
9852.000000;1.095560
9851.000000;1.095509
9850.000000;1.095322
9849.000000;1.095697
9848.000000;1.096379
9847.000000;1.096233
9846.000000;1.094640
9845.000000;1.092249
9844.000000;1.090302
9843.000000;1.089568
9842.000000;1.089915
9841.000000;1.090557
9840.000000;1.090630
9839.000000;1.089760
9838.000000;1.088248
9837.000000;1.086760
9836.000000;1.085839
9835.000000;1.085635
9834.000000;1.085923
9833.000000;1.086314
9832.000000;1.086564
9831.000000;1.086805
9830.000000;1.087436
9829.000000;1.088677
9828.000000;1.090184
9827.000000;1.091118
9826.000000;1.090711
9825.000000;1.088966
9824.000000;1.086808
9823.000000;1.085322
9822.000000;1.084759
9821.000000;1.084473
9820.000000;1.083856
9819.000000;1.083063
9818.000000;1.082613
9817.000000;1.082555
9816.000000;1.082355
9815.000000;1.081492
9814.000000;1.079965
9813.000000;1.078327
9812.000000;1.077403
9811.000000;1.077732
9810.000000;1.078920
9809.000000;1.079756
9808.000000;1.079342
9807.000000;1.078016
9806.000000;1.076838
9805.000000;1.076372
