Criado como novo conjunto de dados;"e0108.spp","-4230881.9 Secs"
cm-1;Abs
10000.000000;1.841538
9999.000000;1.840666
9998.000000;1.840341
9997.000000;1.838846
9996.000000;1.843420
9995.000000;1.855960
9994.000000;1.868532
9993.000000;1.875482
9992.000000;1.874804
9991.000000;1.871123
9990.000000;1.869685
9989.000000;1.871691
9988.000000;1.873874
9987.000000;1.871876
9986.000000;1.863870
9985.000000;1.852060
9984.000000;1.841638
9983.000000;1.837587
9982.000000;1.840935
9981.000000;1.847999
9980.000000;1.854288
9979.000000;1.858823
9978.000000;1.863324
9977.000000;1.868333
9976.000000;1.872479
9975.000000;1.875041
9974.000000;1.876642
9973.000000;1.877135
9972.000000;1.875323
9971.000000;1.871443
9970.000000;1.867833
9969.000000;1.866300
9968.000000;1.866144
9967.000000;1.865251
9966.000000;1.862535
9965.000000;1.859096
9964.000000;1.857359
9963.000000;1.859119
9962.000000;1.863680
9961.000000;1.867805
9960.000000;1.868710
9959.000000;1.866606
9958.000000;1.863105
9957.000000;1.858627
9956.000000;1.852523
9955.000000;1.845445
9954.000000;1.840448
9953.000000;1.840471
9952.000000;1.845215
9951.000000;1.850677
9950.000000;1.851565
9949.000000;1.845610
9948.000000;1.836416
9947.000000;1.830998
9946.000000;1.833927
9945.000000;1.843636
9944.000000;1.853890
9943.000000;1.859282
9942.000000;1.859630
9941.000000;1.858710
9940.000000;1.859827
9939.000000;1.863285
9938.000000;1.866759
9937.000000;1.867323
9936.000000;1.863896
9935.000000;1.858044
9934.000000;1.852136
9933.000000;1.847328
9932.000000;1.843717
9931.000000;1.841722
9930.000000;1.842355
9929.000000;1.845840
9928.000000;1.850473
9927.000000;1.852977
9926.000000;1.850106
9925.000000;1.841636
9924.000000;1.832228
9923.000000;1.828139
9922.000000;1.831127
9921.000000;1.836579
9920.000000;1.838694
9919.000000;1.836911
9918.000000;1.835324
9917.000000;1.836945
9916.000000;1.841532
9915.000000;1.848030
9914.000000;1.855419
9913.000000;1.861279
9912.000000;1.862724
9911.000000;1.859337
9910.000000;1.853455
9909.000000;1.847243
9908.000000;1.841248
9907.000000;1.835817
9906.000000;1.831620
9905.000000;1.828425
9904.000000;1.825508
9903.000000;1.823700
9902.000000;1.824870
9901.000000;1.828435
9900.000000;1.830485
9899.000000;1.828833
9898.000000;1.826541
9897.000000;1.827388
9896.000000;1.830735
9895.000000;1.832579
9894.000000;1.830491
9893.000000;1.826877
9892.000000;1.826562
9891.000000;1.831631
9890.000000;1.839252
9889.000000;1.844245
9888.000000;1.844067
9887.000000;1.840940
9886.000000;1.838524
9885.000000;1.837668
9884.000000;1.836331
9883.000000;1.833254
9882.000000;1.830142
9881.000000;1.829155
9880.000000;1.829992
9879.000000;1.831005
9878.000000;1.832073
9877.000000;1.834487
9876.000000;1.838273
9875.000000;1.841166
9874.000000;1.840876
9873.000000;1.837643
9872.000000;1.833659
9871.000000;1.830420
9870.000000;1.827520
9869.000000;1.824086
9868.000000;1.820801
9867.000000;1.819924
9866.000000;1.822788
9865.000000;1.827113
9864.000000;1.828627
9863.000000;1.826085
9862.000000;1.822505
9861.000000;1.820815
9860.000000;1.820248
9859.000000;1.818311
9858.000000;1.815454
9857.000000;1.815189
9856.000000;1.818831
9855.000000;1.822230
9854.000000;1.819660
9853.000000;1.811094
9852.000000;1.803074
9851.000000;1.801616
9850.000000;1.806056
9849.000000;1.810401
9848.000000;1.810643
9847.000000;1.809220
9846.000000;1.810525
9845.000000;1.814132
9844.000000;1.815382
9843.000000;1.812571
9842.000000;1.809790
9841.000000;1.810660
9840.000000;1.812894
9839.000000;1.812279
9838.000000;1.810562
9837.000000;1.814302
9836.000000;1.825322
9835.000000;1.836143
9834.000000;1.837314
9833.000000;1.828663
9832.000000;1.818348
9831.000000;1.812201
9830.000000;1.809296
9829.000000;1.806633
9828.000000;1.804530
9827.000000;1.805153
9826.000000;1.807610
9825.000000;1.808164
9824.000000;1.805399
9823.000000;1.802280
9822.000000;1.801797
9821.000000;1.802685
9820.000000;1.801476
9819.000000;1.797939
9818.000000;1.795934
9817.000000;1.798637
9816.000000;1.804838
9815.000000;1.810365
9814.000000;1.812152
9813.000000;1.810415
9812.000000;1.807382
9811.000000;1.805108
9810.000000;1.804930
9809.000000;1.807456
9808.000000;1.811582
9807.000000;1.814375
9806.000000;1.813601
9805.000000;1.810611
9804.000000;1.809519
9803.000000;1.812712
9802.000000;1.817780
9801.000000;1.819806
9800.000000;1.816825
9799.000000;1.811662
9798.000000;1.807614
9797.000000;1.804127
9796.000000;1.798279
9795.000000;1.789768
9794.000000;1.782311
9793.000000;1.779984
9792.000000;1.783409
9791.000000;1.789272
9790.000000;1.792790
9789.000000;1.791192
9788.000000;1.785982
9787.000000;1.781491
9786.000000;1.780360
9785.000000;1.780729
9784.000000;1.778495
9783.000000;1.772502
9782.000000;1.766652
9781.000000;1.766171
9780.000000;1.772346
9779.000000;1.781519
9778.000000;1.788820
9777.000000;1.792255
9776.000000;1.793064
9775.000000;1.792976
9774.000000;1.792083
9773.000000;1.789520
9772.000000;1.785626
9771.000000;1.782448
9770.000000;1.781719
9769.000000;1.782913
9768.000000;1.784034
9767.000000;1.784178
9766.000000;1.784037
9765.000000;1.783496
9764.000000;1.781140
9763.000000;1.777308
9762.000000;1.775105
9761.000000;1.776752
9760.000000;1.780334
9759.000000;1.781658
9758.000000;1.779074
9757.000000;1.774633
9756.000000;1.770502
9755.000000;1.766996
9754.000000;1.764711
9753.000000;1.765742
9752.000000;1.771053
9751.000000;1.777975
9750.000000;1.781807
9749.000000;1.780105
9748.000000;1.774410
9747.000000;1.768116
9746.000000;1.764697
9745.000000;1.767059
9744.000000;1.775474
9743.000000;1.785703
9742.000000;1.791494
9741.000000;1.790685
9740.000000;1.787152
9739.000000;1.785540
9738.000000;1.786300
9737.000000;1.786808
9736.000000;1.785373
9735.000000;1.782029
9734.000000;1.776884
9733.000000;1.771135
9732.000000;1.768425
9731.000000;1.771934
9730.000000;1.780037
9729.000000;1.786248
9728.000000;1.785410
9727.000000;1.779655
9726.000000;1.775349
9725.000000;1.774923
9724.000000;1.774808
9723.000000;1.771608
9722.000000;1.767551
9721.000000;1.767874
9720.000000;1.774295
9719.000000;1.782591
9718.000000;1.787303
9717.000000;1.788139
