Criado como novo conjunto de dados;"e0108.spp","-4268684.2 Secs"
cm-1;Abs
10000.000000;1.092805
9999.000000;1.092468
9998.000000;1.092132
9997.000000;1.091796
9996.000000;1.091461
9995.000000;1.091123
9994.000000;1.090792
9993.000000;1.090450
9992.000000;1.090130
9991.000000;1.089771
9990.000000;1.089487
9989.000000;1.088964
9988.000000;1.088730
9987.000000;1.089670
9986.000000;1.091316
9985.000000;1.092457
9984.000000;1.092055
9983.000000;1.090148
9982.000000;1.087686
9981.000000;1.085922
9980.000000;1.085767
9979.000000;1.087293
9978.000000;1.089557
9977.000000;1.091101
9976.000000;1.091024
9975.000000;1.089771
9974.000000;1.088737
9973.000000;1.088902
9972.000000;1.089799
9971.000000;1.089962
9970.000000;1.088532
9969.000000;1.086196
9968.000000;1.084373
9967.000000;1.083796
9966.000000;1.084226
9965.000000;1.085212
9964.000000;1.086498
9963.000000;1.087698
9962.000000;1.088236
9961.000000;1.087866
9960.000000;1.086908
9959.000000;1.085775
9958.000000;1.084575
9957.000000;1.083350
9956.000000;1.082280
9955.000000;1.081416
9954.000000;1.080597
9953.000000;1.079856
9952.000000;1.079477
9951.000000;1.079378
9950.000000;1.078900
9949.000000;1.077713
9948.000000;1.076541
9947.000000;1.076370
9946.000000;1.077122
9945.000000;1.077751
9944.000000;1.077598
9943.000000;1.077034
9942.000000;1.076587
9941.000000;1.076020
9940.000000;1.074695
9939.000000;1.072614
9938.000000;1.070700
9937.000000;1.070019
9936.000000;1.070870
9935.000000;1.072569
9934.000000;1.074097
9933.000000;1.074925
9932.000000;1.075210
9931.000000;1.075282
9930.000000;1.075150
9929.000000;1.074596
9928.000000;1.073563
9927.000000;1.072274
9926.000000;1.071124
9925.000000;1.070528
9924.000000;1.070613
9923.000000;1.070809
9922.000000;1.070026
9921.000000;1.067713
9920.000000;1.064782
9919.000000;1.063073
9918.000000;1.063717
9917.000000;1.066108
9916.000000;1.068465
9915.000000;1.069332
9914.000000;1.068587
9913.000000;1.067116
9912.000000;1.065772
9911.000000;1.064828
9910.000000;1.064244
9909.000000;1.064062
9908.000000;1.064277
9907.000000;1.064542
